# ts x y z qx qy qz qw
1525745925.601597547531 -2.085340825609 1.893915401991 1.470688058702 0.696316531274 0.641891507029 0.310492106048 -0.081934324679
1525745925.611597537994 -2.106806832287 1.882507751395 1.469970876220 0.685159983588 0.653211416646 0.313308121134 -0.075555696566
1525745925.621597528458 -2.128620116071 1.870338169643 1.469122977679 0.673699901133 0.664809810012 0.315147998157 -0.069556444580
1525745925.631597518921 -2.150609646069 1.857575673532 1.468534175077 0.661964530925 0.676023071014 0.317415408512 -0.063586364049
1525745925.641597509384 -2.173010531068 1.844188412633 1.467938064538 0.650281979815 0.687098066790 0.318835296338 -0.058083105556
1525745925.651597499847 -2.195587223214 1.830197675137 1.467315202610 0.638131443417 0.698094034104 0.320584586996 -0.051754256357
1525745925.661597490311 -2.218631890797 1.815485354739 1.466904013736 0.626068734771 0.708824551824 0.321651540078 -0.046324732479
1525745925.671597480774 -2.241900910714 1.800256120536 1.466120625000 0.614001791067 0.719113407568 0.322961486243 -0.039668451260
1525745925.681597471237 -2.265532699966 1.784418467559 1.465930125987 0.601571158541 0.729495806551 0.323746071425 -0.033711877331
1525745925.691597461700 -2.289475051150 1.767794362513 1.465597317542 0.589461139980 0.739523815915 0.323853230806 -0.027553131316
1525745925.701597452164 -2.313747783728 1.750773780639 1.465007512873 0.576803416753 0.749316447473 0.324554000475 -0.022076701378
1525745925.711597442627 -2.338208645261 1.732974249313 1.464886590316 0.563854000748 0.759394285410 0.324203186039 -0.016771383031
1525745925.721597433090 -2.363015159286 1.714737444044 1.464283915379 0.551412464201 0.768902763900 0.323414575169 -0.011655323207
1525745925.731597423553 -2.388162914663 1.695941688015 1.463807924451 0.538930894433 0.778147170058 0.322477508302 -0.006980644315
1525745925.741597414017 -2.413766525232 1.676524713011 1.463492772228 0.526056319326 0.787592722636 0.320868639091 -0.002401789999
1525745925.751597404480 -2.439416501030 1.656374360062 1.463381128949 0.513294333998 0.796564035157 0.319391092463 0.001998658127
1525745925.761597394943 -2.465356101957 1.635716193615 1.463020177137 0.500632209500 0.805274200521 0.317568384626 0.007153591603
1525745925.771597385406 -2.491701551837 1.614486115345 1.462769527635 0.488114529400 0.814039463471 0.314616355331 0.010025320880
1525745925.781597375870 -2.518249758496 1.592645043254 1.462644059732 0.475389093035 0.822592827204 0.311715616945 0.013402425438
1525745925.791597366333 -2.544956996567 1.570368411775 1.462409683145 0.462924710259 0.830490565070 0.309374027292 0.016548268771
1525745925.801597356796 -2.572075514766 1.547461429945 1.462022146806 0.450577313309 0.838592496781 0.305569481530 0.019235410878
1525745925.811597347260 -2.599481875386 1.524016495881 1.462031739959 0.437989711187 0.846616688110 0.301629285036 0.020614817870
1525745925.821597337723 -2.627107772314 1.499939713011 1.461856822005 0.425088242173 0.854715278509 0.297160659955 0.021385070128
1525745925.831597328186 -2.654794375386 1.475545149502 1.461815825609 0.412571026629 0.862418341772 0.292472738552 0.021896323090
1525745925.841597318649 -2.682784963771 1.450677791466 1.461789883671 0.399875837698 0.869973862587 0.287710755245 0.021617450314
1525745925.851597309113 -2.710849373197 1.425328917754 1.461705293698 0.387487791982 0.877235853806 0.282624547602 0.020828657079
1525745925.861597299576 -2.739047638221 1.399594155649 1.461759711968 0.374552354600 0.884799396182 0.276580964870 0.018534617611
1525745925.871597290039 -2.767520191555 1.373246862770 1.461689085822 0.361978399790 0.891766621213 0.271064609897 0.015745114729
1525745925.881597280502 -2.795948111912 1.346477782269 1.461730814452 0.349087394570 0.898719886765 0.265149390374 0.011677194392
1525745925.891597270966 -2.824612097536 1.319513696574 1.461617935863 0.336633600687 0.905027781837 0.259883245483 0.007951836841
1525745925.901597261429 -2.853205222031 1.291840006096 1.461752553962 0.323939755590 0.911364125858 0.253916079812 0.002255938804
1525745925.911597251892 -2.881934969458 1.263899632721 1.461931765357 0.311200349289 0.917371718749 0.248139102560 -0.003233886521
1525745925.921597242355 -2.910437112685 1.235756495366 1.462284987556 0.298787085557 0.922849808202 0.242826673526 -0.010474522947
1525745925.931597232819 -2.939199329300 1.206998199708 1.462553459664 0.285809743206 0.928330446568 0.237086153655 -0.017479370930
1525745925.941597223282 -2.968000512358 1.177768918126 1.462936580330 0.273075976607 0.933426329099 0.231197627468 -0.026314562478
1525745925.951597213745 -2.996757562500 1.148220268201 1.463345055288 0.260311324931 0.937948069143 0.226479996315 -0.034615675249
1525745925.961597204208 -3.025462540680 1.118242486612 1.463870436148 0.247525223831 0.942235743902 0.221426898879 -0.043510859958
1525745925.971597194672 -3.053999360711 1.087928291280 1.464253687264 0.235031048243 0.946110758749 0.216522599900 -0.052467154234
1525745925.981597185135 -3.082310873155 1.057165215328 1.464969714985 0.222814203818 0.949783025479 0.210864764901 -0.061661057493
1525745925.991597175598 -3.110524228709 1.026081054430 1.465642238067 0.210469070517 0.952826885396 0.206465427302 -0.072081371733
1525745926.001597166061 -3.138725640319 0.994802007638 1.466171642808 0.198503482869 0.955568277495 0.201879177562 -0.082039210141
1525745926.011597156525 -3.166531984633 0.963130747253 1.467031919643 0.186724824792 0.957848095972 0.197693584523 -0.092618094816
1525745926.021597146988 -3.194307694130 0.931066094748 1.467853460350 0.174575964943 0.960004274719 0.193084145103 -0.103119047202
1525745926.031597137451 -3.221739126599 0.898622731697 1.468547522015 0.163176222152 0.961617067587 0.189014098215 -0.113753270399
1525745926.041597127914 -3.248664343289 0.866112947820 1.469293882939 0.151982938285 0.963016275737 0.185622577214 -0.122658460633
1525745926.051597118378 -3.275497743475 0.833347207761 1.469987870536 0.140210514229 0.964158392417 0.181392490874 -0.133552874496
1525745926.061597108841 -3.302016306900 0.800254767594 1.470822626159 0.129173971384 0.964789288578 0.178054098416 -0.144195879968
1525745926.071597099304 -3.328208113285 0.766802562307 1.471510299691 0.118779833976 0.965289547302 0.174196760063 -0.154152293833
1525745926.081597089767 -3.354004130450 0.733144593546 1.472275665294 0.107806968543 0.965543337580 0.170901243445 -0.164001481024
1525745926.091597080231 -3.379311400412 0.699369992445 1.472989701236 0.097981842411 0.965761996527 0.167095992005 -0.172575357677
1525745926.101597070694 -3.404197630621 0.665154274974 1.473796986612 0.087502370296 0.965972732606 0.161900004938 -0.181737182368
1525745926.111597061157 -3.428577336080 0.630922792997 1.474261739787 0.077580781908 0.965742465568 0.158630271796 -0.190155592467
1525745926.121597051620 -3.452777917616 0.596031192583 1.475106122914 0.067431795514 0.965659226414 0.153011957543 -0.198853092115
1525745926.131597042084 -3.476375870752 0.561263599125 1.475704676365 0.058078331716 0.965293747368 0.149256698106 -0.206294272215
1525745926.141597032547 -3.499463984037 0.526514253862 1.475932360711 0.048858405434 0.964996262199 0.144468912735 -0.213363078843
1525745926.151597023010 -3.522082292911 0.491253337539 1.476484485496 0.039205009885 0.964571917724 0.139422053690 -0.220511844768
1525745926.161597013474 -3.544242375215 0.456142978630 1.476811824408 0.029988292934 0.964110049101 0.134455353515 -0.226967560283
1525745926.171597003937 -3.565694413749 0.420820820546 1.477241716787 0.021089547531 0.963758502967 0.129232009649 -0.232430347900
1525745926.181596994400 -3.586799953656 0.385420253776 1.477627650532 0.012089102094 0.963545095553 0.123629577490 -0.236960819579
1525745926.191596984863 -3.607414523867 0.349836341003 1.477565111951 0.003299346312 0.963305539817 0.117612291563 -0.241244482102
1525745926.201596975327 -3.627136425935 0.314131830501 1.477756814452 -0.004924122521 0.963034794599 0.112192387727 -0.244852211641
1525745926.211596965790 -3.646692401295 0.278563484592 1.477678766422 -0.013609925903 0.962473319621 0.106523282613 -0.249224134458
1525745926.221596956253 -3.665365984889 0.242802027990 1.477784669443 -0.022326323218 0.962106520388 0.100339491453 -0.252556063428
1525745926.231596946716 -3.683350462965 0.207042810746 1.477801728178 -0.030086029533 0.961965903608 0.094285795235 -0.254610722357
1525745926.241596937180 -3.701103571429 0.171232739784 1.477742637105 -0.038995342050 0.961365980082 0.087762974612 -0.257977665559
1525745926.251596927643 -3.717984063085 0.135379535834 1.477618434040 -0.047081139144 0.961201198797 0.082050119491 -0.259120434661
1525745926.261596918106 -3.734288906757 0.099693539796 1.477210304284 -0.055368676626 0.960629237248 0.074984729529 -0.261730908627
1525745926.271596908569 -3.750032377522 0.063759746888 1.477075773332 -0.063849012428 0.960124259493 0.068841905024 -0.263335341454
1525745926.281596899033 -3.765194187264 0.028001213354 1.476639395554 -0.072911114713 0.959448791449 0.062263854994 -0.265075834998
1525745926.291596889496 -3.779678995451 -0.007580102300 1.476454366461 -0.080953395790 0.958837087465 0.055813904520 -0.266388429693
1525745926.301596879959 -3.793502263479 -0.043087901356 1.475947044214 -0.089420442767 0.958208459174 0.048857095152 -0.267307907546
1525745926.311596870422 -3.806769201751 -0.078571159083 1.475492785285 -0.098209586807 0.957271178666 0.042343558152 -0.268689022174
1525745926.321596860886 -3.819204674305 -0.113768530639 1.474982543769 -0.106540563218 0.956260987769 0.036837659265 -0.269920392933
1525745926.331596851349 -3.831150332532 -0.148482261870 1.474397118829 -0.115445080153 0.954958030681 0.031055486746 -0.271593722036
1525745926.341596841812 -3.842358044284 -0.183606071061 1.473941349125 -0.124005644830 0.953823972066 0.025529564387 -0.272379646276
1525745926.351596832275 -3.853309464813 -0.218337224511 1.473184384827 -0.133236616947 0.952520077758 0.019908160078 -0.273051589513
1525745926.361596822739 -3.863495474723 -0.252933942065 1.472861217492 -0.141663516892 0.951103829903 0.015197002954 -0.274047448132
1525745926.371596813202 -3.872896391140 -0.287307551168 1.471888139766 -0.150696118457 0.949899371097 0.009976571366 -0.273646364301
1525745926.381596803665 -3.881789681428 -0.321380914178 1.471000453484 -0.159581958480 0.948383791180 0.005828033402 -0.273985067441
1525745926.391596794128 -3.889972799176 -0.355231668383 1.470457840371 -0.168573938141 0.946507925446 0.001571379125 -0.275141972834
1525745926.401596784592 -3.897483889461 -0.388695802609 1.470006190869 -0.177835668573 0.944902581949 -0.001895326663 -0.274827206342
1525745926.411596775055 -3.904379929626 -0.422086642636 1.469221630621 -0.186989349087 0.942932695481 -0.005899323772 -0.275459821207
1525745926.421596765518 -3.910721084449 -0.454981044284 1.468434901133 -0.196441265721 0.940685610020 -0.009170063587 -0.276473004390
1525745926.431596755981 -3.916299378218 -0.487794210608 1.468020200566 -0.205818026797 0.938434739287 -0.011977371764 -0.277192572973
1525745926.441596746445 -3.921502076666 -0.520027107658 1.467296326580 -0.215747748507 0.936048373807 -0.014484987513 -0.277590590698
1525745926.451596736908 -3.925841584964 -0.552159448249 1.466618546601 -0.225906234218 0.933290751427 -0.017178062416 -0.278638943462
1525745926.461596727371 -3.929733099811 -0.583865741933 1.466125181686 -0.235839404665 0.930704317048 -0.020683757296 -0.278821504946
1525745926.471596717834 -3.932929089427 -0.614965974597 1.465248913835 -0.246108869064 0.927678733175 -0.022679817409 -0.279871789333
1525745926.481596708298 -3.935583911401 -0.646023572201 1.464687815161 -0.256890089846 0.924636157346 -0.024944547121 -0.280059329136
1525745926.491596698761 -3.937573177455 -0.676514511332 1.464027076408 -0.267260804430 0.921546335043 -0.026751779087 -0.280371819374
1525745926.501596689224 -3.939007297991 -0.706599981284 1.463353728108 -0.278022817055 0.918093243924 -0.029298805658 -0.280979872311
1525745926.511596679688 -3.939759763039 -0.736272053094 1.463008443192 -0.289270596444 0.914524909413 -0.030943197854 -0.281085806475
1525745926.521596670151 -3.939827581531 -0.765427605218 1.462292803038 -0.300261586321 0.910820770208 -0.033183804829 -0.281331369446
1525745926.531596660614 -3.939510212759 -0.794401420366 1.461535280158 -0.311805573480 0.906713899524 -0.035569360194 -0.281748131090
1525745926.541596651077 -3.938613967459 -0.822614528119 1.461154645316 -0.323328855260 0.902437333623 -0.036473575752 -0.282373845302
1525745926.551596641541 -3.936903024891 -0.850605792636 1.460611763196 -0.334706690036 0.897998110005 -0.039035405532 -0.282925896989
1525745926.561596632004 -3.934763603124 -0.877924091771 1.460381857606 -0.346494812712 0.893501589431 -0.040489090155 -0.282766490283
1525745926.571596622467 -3.932136137031 -0.904796172920 1.459987566069 -0.358614072176 0.888311281770 -0.041653328518 -0.283838006865
1525745926.581596612930 -3.928741878595 -0.931133024470 1.459769708509 -0.370259838712 0.883100847678 -0.043068832264 -0.284930904527
1525745926.591596603394 -3.925009084792 -0.957020767937 1.459522823206 -0.382509981091 0.877797035279 -0.043876259427 -0.285014654150
1525745926.601596593857 -3.920500450051 -0.982343376931 1.459382134912 -0.394600884212 0.872071612846 -0.045586053603 -0.285837639167
1525745926.611596584320 -3.915607438775 -1.007202933697 1.459328484000 -0.407033251409 0.866150618324 -0.045952872416 -0.286348340560
1525745926.621596574783 -3.910219517336 -1.031412820803 1.459059377961 -0.419465161817 0.859885156838 -0.047453297726 -0.287044734504
1525745926.631596565247 -3.904256930712 -1.054930850090 1.459132212673 -0.431972553040 0.853446874578 -0.048314652351 -0.287565366588
1525745926.641596555710 -3.897917768280 -1.078133610711 1.459187231720 -0.444727079228 0.846836789606 -0.049354065763 -0.287488178825
1525745926.651596546173 -3.890880587024 -1.100904257810 1.459193342259 -0.456961439411 0.840507315872 -0.049341068270 -0.286878290985
1525745926.661596536636 -3.883527412583 -1.123133151060 1.459322527938 -0.469753501542 0.833221687413 -0.049688540733 -0.287409666388
1525745926.671596527100 -3.875717662431 -1.144715640453 1.459376232486 -0.482878590216 0.826055083490 -0.050863355159 -0.286136654858
1525745926.681596517563 -3.867433171117 -1.165701716236 1.459528687130 -0.495860953888 0.818490638007 -0.051223331543 -0.285606652951
1525745926.691596508026 -3.858655877446 -1.186138062822 1.459763851699 -0.509072285889 0.810859767777 -0.050767401361 -0.284208577808
1525745926.701596498489 -3.849595029523 -1.205965474425 1.459753050463 -0.522240978127 0.803040699361 -0.051329845409 -0.282409707526
1525745926.711596488953 -3.839921078270 -1.225329670786 1.460118587710 -0.535267391482 0.795058986044 -0.051545333132 -0.280558562440
1525745926.721596479416 -3.830048228022 -1.244125980082 1.460247170330 -0.549553033673 0.786239867309 -0.052170737339 -0.277662652152
1525745926.731596469879 -3.819698974253 -1.262261584964 1.460368750772 -0.562329298746 0.777868586826 -0.052203292484 -0.275646581069
1525745926.741596460342 -3.808975976045 -1.279940795913 1.460555449558 -0.575891802972 0.768961027607 -0.052452932692 -0.272573401386
1525745926.751596450806 -3.797913901725 -1.297030504334 1.461033798043 -0.589437933619 0.759894136493 -0.052399196352 -0.269031871635
1525745926.761596441269 -3.786635775489 -1.313565299691 1.461343716787 -0.602793406752 0.750724638635 -0.052169893035 -0.265199788806
1525745926.771596431732 -3.774965071435 -1.329721354083 1.461626572165 -0.616381541775 0.741041593145 -0.051844731957 -0.261234140104
1525745926.781596422195 -3.763085620770 -1.345140220994 1.461936251727 -0.629850892475 0.731292237675 -0.051970779182 -0.256512289132
1525745926.791596412659 -3.750769496910 -1.360143356076 1.462158921473 -0.643472184242 0.721018693447 -0.052362557432 -0.251661984386
1525745926.801596403122 -3.738389684174 -1.374423395469 1.462399253862 -0.657005816219 0.710683168010 -0.052123728849 -0.246081102591
1525745926.811596393585 -3.725663467170 -1.388271678740 1.462852774440 -0.670286866890 0.700055330971 -0.051306483113 -0.240843713732
1525745926.821596384048 -3.712628356076 -1.401679762616 1.463107500257 -0.683445601720 0.689066590868 -0.051801129721 -0.235384761187
1525745926.831596374512 -3.699663413549 -1.414486829575 1.463375329318 0.696641616723 -0.677628295522 0.050692969299 0.230088187053
1525745926.841596364975 -3.686377373069 -1.426945262530 1.463815155081 0.709817151798 -0.666004560590 0.050423769584 0.223729702426
1525745926.851596355438 -3.673013600412 -1.438924736612 1.464049667353 0.722795802333 -0.653902158440 0.049820818346 0.217935957054
1525745926.861596345901 -3.659511570141 -1.450354402988 1.464210464372 0.735501700322 -0.641660891316 0.049889206274 0.211706439381
1525745926.871596336365 -3.645761247876 -1.461237071324 1.464529858467 0.748582175390 -0.628773005687 0.049696197909 0.204449313821
1525745926.881596326828 -3.631973217988 -1.471832542396 1.464758109681 0.761052748102 -0.615718699499 0.049902564283 0.197987201029
1525745926.891596317291 -3.618195193031 -1.481923408205 1.465017228478 0.773515548633 -0.602253309236 0.049807188932 0.191007569137
1525745926.901596307755 -3.604029161689 -1.491748920700 1.465312180742 0.785388424408 -0.588631785149 0.049801742290 0.184925473594
1525745926.911596298218 -3.590132278613 -1.500979246415 1.465688764489 0.797340201092 -0.574380026140 0.050236305633 0.178360597920
1525745926.921596288681 -3.576060237572 -1.510120017773 1.466035900318 0.808702067068 -0.560039639182 0.049831100871 0.172839320326
1525745926.931596279144 -3.562031440821 -1.518651284782 1.466152797099 0.819933941526 -0.545129710549 0.050434002261 0.167327049896
1525745926.941596269608 -3.547879846742 -1.526904392376 1.466250280158 0.830951749496 -0.529688812211 0.052099395528 0.161971001148
1525745926.951596260071 -3.533691159183 -1.534736744569 1.466883872328 0.841695971426 -0.513912664633 0.052526885562 0.157106941630
1525745926.961596250534 -3.519727825191 -1.542189936636 1.467075429123 0.851897035790 -0.498026154477 0.053483149399 0.152908281656
1525745926.971596240997 -3.505456514033 -1.549330463394 1.467332404343 0.861994588835 -0.481455648462 0.055493303239 0.148614537241
1525745926.981596231461 -3.491455003691 -1.556212582697 1.467649145309 0.871642862952 -0.464717174003 0.057346933461 0.144872346824
1525745926.991596221924 -3.477575721912 -1.562576297743 1.467990057334 0.880745732022 -0.447924619673 0.059526845796 0.141799313272
1525745927.001596212387 -3.463534850742 -1.568515927045 1.468211336709 0.889609471345 -0.430460903298 0.061843662480 0.139548416819
1525745927.011596202850 -3.449920129987 -1.574409496353 1.468420618190 0.898092257057 -0.412829750495 0.065173533847 0.136946359599
1525745927.021596193314 -3.435926249228 -1.579946800721 1.468851325953 0.905987264374 -0.394939103213 0.068913767616 0.135871535572
1525745927.031596183777 -3.422308525575 -1.585074492448 1.469136521284 0.913720876617 -0.376581305305 0.072286156203 0.134444753525
1525745927.041596174240 -3.408900228728 -1.589600143385 1.469386538937 0.920648389050 -0.358670638433 0.075764852520 0.134244567818
1525745927.051596164703 -3.395371647528 -1.594336501802 1.469808131308 0.927362875946 -0.339983409002 0.080682319494 0.133789914573
1525745927.061596155167 -3.382141402798 -1.598583345464 1.469994455497 0.933443343960 -0.321268223864 0.085022560132 0.135060787129
1525745927.071596145630 -3.369043072262 -1.602371626159 1.470441755493 0.939326566927 -0.302317956777 0.089741049490 0.134966654071
1525745927.081596136093 -3.355930316225 -1.605865652808 1.470885100405 0.944670626794 -0.283293542032 0.093848934984 0.136141666357
1525745927.091596126556 -3.343332834785 -1.609133903251 1.471108099077 0.949418017217 -0.264544738775 0.097927788438 0.137955275443
1525745927.101596117020 -3.330604361483 -1.611988492791 1.471386190010 0.953813033218 -0.245365702334 0.102764378999 0.139555910629
1525745927.111596107483 -3.318333249571 -1.614496950137 1.471760176365 0.957731018160 -0.225955585010 0.106696857443 0.142517195693
1525745927.121596097946 -3.306036532441 -1.616819968503 1.472081170185 0.961221110928 -0.206600610590 0.110732547629 0.145287530452
1525745927.131596088409 -3.294194556900 -1.618643178424 1.472505912719 0.964294473228 -0.187150398667 0.114688943915 0.148180104347
1525745927.141596078873 -3.282361498985 -1.620318985970 1.472662161917 0.966862289396 -0.167610845121 0.118110939689 0.152097744451
1525745927.151596069336 -3.270863280295 -1.621676436835 1.473067401991 0.968824637588 -0.148688787318 0.121614141096 0.156462349507
1525745927.161596059799 -3.259687958290 -1.622542543769 1.473336384655 0.970679988163 -0.129018542681 0.124360451623 0.160215649346
1525745927.171596050262 -3.248737927909 -1.623125968932 1.473628560934 0.971876168081 -0.110056545428 0.126882454508 0.165060938633
1525745927.181596040726 -3.237982276176 -1.623375790937 1.474097447305 0.972499939368 -0.091117853721 0.129330334504 0.170924162247
1525745927.191596031189 -3.227578582954 -1.623215373530 1.474429563900 0.973002084815 -0.072212970424 0.130668896517 0.176005310519
1525745927.201596021652 -3.217493955611 -1.622642777282 1.474724568215 0.973082469828 -0.053533213326 0.132664867230 0.180678540474
1525745927.211596012115 -3.207787478373 -1.621711739959 1.474904054583 0.972952502858 -0.034988750767 0.133448959472 0.185285157844
1525745927.221596002579 -3.198440014334 -1.620557129517 1.475366478843 0.972269283036 -0.016088813972 0.134073439059 0.190939530396
1525745927.231595993042 -3.189478918634 -1.618952416960 1.475449924470 0.971370712417 0.001826658081 0.134764576366 0.195637704279
1525745927.241595983505 -3.180739928228 -1.616914037109 1.475458515645 0.970370504393 0.019816321374 0.134498004487 0.199746550412
