#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
100000175000000,0.034256131,-0.134387383,-0.013107268,-0.037567490,-0.026869934,-9.777974664
100000180000000,0.021667071,-0.123394760,-0.063382942,-0.011469839,-0.054951201,-9.718525190
100000185000000,0.019530657,-0.144366988,-0.044729730,-0.017605539,-0.042811142,-9.774242366
100000190000000,0.024235765,-0.072579798,-0.035973166,0.133814126,0.019138495,-9.757781114
100000195000000,0.002896449,-0.112359142,-0.042911122,-0.083198305,0.072551084,-9.657920333
100000200000000,-0.035851272,-0.122564399,-0.045105651,-0.063944340,-0.033009542,-9.738776687
100000205000000,0.010831690,-0.098055921,-0.005622749,0.036876816,-0.012793898,-9.787578889
100000210000000,0.040916620,-0.118847968,-0.053891264,-0.002520057,0.006893442,-9.802816778
100000215000000,-0.040920010,-0.102128379,-0.048521535,0.163847430,0.031892382,-9.789169990
100000220000000,-0.060668803,-0.127793437,-0.075536940,0.055913759,-0.062922095,-9.841391379
100000225000000,-0.015943689,-0.124824481,-0.042745011,0.019057733,0.055387042,-9.700400860
100000230000000,-0.016577305,-0.109098746,-0.067470828,-0.107540255,0.033873728,-9.707816536
100000235000000,-0.020071634,-0.065002411,-0.045487951,0.068817625,0.106579666,-9.858909373
100000240000000,-0.074432222,-0.132933585,-0.015845040,-0.015514744,-0.016727311,-9.742699635
100000245000000,-0.001832992,-0.129269257,-0.099814915,-0.059736438,0.003588761,-9.767575622
100000250000000,-0.018964957,-0.124946487,-0.042023565,0.012157710,0.051461621,-9.783459317
100000255000000,-0.034285657,-0.151518994,-0.066176173,0.039666370,-0.003695301,-9.798003636
100000260000000,-0.055991199,-0.124114507,-0.078838798,0.095760114,0.067905090,-9.746824713
100000265000000,-0.046463011,-0.124165905,-0.020805538,0.024196062,-0.048907416,-9.798188576
100000270000000,-0.024642568,-0.132082058,-0.055882773,0.066301011,0.072898262,-9.783419811
100000275000000,-0.051392635,-0.125896154,-0.028923091,-0.053993913,0.037527695,-9.896103527
100000280000000,-0.049527331,-0.099378769,-0.014674607,-0.015890969,-0.019394921,-9.716887969
100000285000000,-0.008447546,-0.113306989,-0.138772524,0.069198522,0.017515940,-9.836953569
100000290000000,-0.019448862,-0.144390673,-0.097834985,-0.066548244,0.000654238,-9.709817708
100000295000000,-0.014529243,-0.121514667,-0.007569034,-0.010759766,-0.133979510,-9.745737270
100000300000000,-0.036942915,-0.099021399,-0.065433729,0.064753964,0.140367560,-9.895024987
100000305000000,-0.009715791,-0.052918241,-0.088015709,0.045521906,0.060884040,-9.705581947
100000310000000,-0.015465887,-0.114950655,-0.054411417,0.094602252,0.088515192,-9.779655445
100000315000000,-0.040489871,-0.097714536,-0.085369635,0.045878502,-0.118123211,-9.762184074
100000320000000,0.017395405,-0.111443296,-0.016897193,0.036243095,-0.016225665,-9.704497078
100000325000000,-0.020948250,-0.135993249,-0.053287033,-0.015684091,0.034122706,-9.792357054
100000330000000,-0.026417397,-0.141970257,-0.015697034,-0.008669106,-0.074339187,-9.823610021
100000335000000,-0.058276540,-0.142758432,-0.020284977,0.085841022,-0.026172262,-9.745044022
100000340000000,-0.038992209,-0.106320379,-0.064562706,-0.041335847,-0.005261277,-9.729774931
100000345000000,-0.000813302,-0.093205450,-0.072234218,0.134285256,0.036001979,-9.775462016
100000350000000,0.013237074,-0.105590719,-0.080972029,0.059784378,0.063319542,-9.677509280
100000355000000,0.028283592,-0.119186622,-0.064481748,-0.031038079,0.003556973,-9.808407227
100000360000000,-0.013410007,-0.119843566,-0.088700136,-0.039149442,0.036183503,-9.677088474
100000365000000,-0.000592044,-0.094363413,-0.033522904,-0.024533613,-0.040428379,-9.754760186
100000370000000,-0.011519846,-0.091320341,-0.095790983,0.025140687,-0.071309919,-9.564886405
100000375000000,-0.041177181,-0.100551306,-0.073949248,-0.096241048,0.099576480,-9.747167504
100000380000000,-0.017052330,-0.130953083,-0.119673141,-0.063616152,-0.055287028,-9.677907215
100000385000000,0.013188623,-0.136971340,-0.058035465,-0.002739009,-0.080668419,-9.766206761
100000390000000,0.010735500,-0.136182801,-0.047403098,0.017238309,-0.045751396,-9.811276417
100000395000000,0.015083819,-0.091988674,-0.038935702,0.067576678,-0.040605133,-9.842879290
100000400000000,-0.010022342,-0.113074239,-0.084392020,0.132754271,0.057017789,-9.843311800
100000405000000,-0.025454408,-0.087171869,-0.056549766,0.082939180,-0.071412281,-9.707457213
100000410000000,-0.000051336,-0.131807369,-0.075433802,0.091948386,-0.019164459,-9.747420747
100000415000000,-0.064253184,-0.154079366,-0.029509288,-0.041176391,0.008457138,-9.781759105
100000420000000,-0.019457086,-0.123153063,-0.081828803,0.065516874,-0.106767420,-9.688858606
100000425000000,-0.094067022,-0.126409395,-0.052138696,-0.035615288,0.010201222,-9.801212951
100000430000000,-0.028937205,-0.115062130,-0.067206414,-0.006116351,0.017896295,-9.720285797
100000435000000,0.015118333,-0.117991450,-0.107559616,-0.033496031,-0.049731874,-9.705468089
100000440000000,0.014266212,-0.097967972,-0.042921949,-0.076970868,0.093156351,-9.765301674
100000445000000,0.003643276,-0.160989802,-0.082747245,-0.088555917,-0.021430499,-9.764999032
100000450000000,-0.070202473,-0.054061971,-0.060619664,-0.046739596,0.064232911,-9.712648810
100000455000000,-0.047949124,-0.110994736,-0.015041006,-0.133424363,0.039613525,-9.763220866
100000460000000,0.014280355,-0.050623835,-0.071470341,-0.033652193,0.118411844,-9.690276792
100000465000000,-0.039963249,-0.090323969,-0.070864543,0.047833475,-0.150157551,-9.758610420
100000470000000,-0.022505142,-0.111073063,-0.099504661,-0.069447106,0.067398758,-9.669036136
100000475000000,0.014719566,-0.133964559,-0.031380371,0.001906666,-0.053273917,-9.793809430
100000480000000,0.005939697,-0.118637943,-0.105874189,0.037878114,0.072236583,-9.551833708
100000485000000,-0.024202086,-0.131758913,-0.044234750,-0.028286786,-0.098490602,-9.781842335
100000490000000,-0.005569394,-0.091203488,-0.050297141,-0.065630838,0.074524891,-9.648974608
100000495000000,-0.028183415,-0.105509717,-0.068622951,-0.035216206,-0.077295215,-9.833525818
100000500000000,-0.053584222,-0.128763520,-0.081164895,-0.046975953,-0.001523958,-9.709517849
100000505000000,-0.047960114,-0.101525842,-0.082596257,-0.022693467,-0.066822760,-9.781314583
100000510000000,0.002623808,-0.129048239,-0.077154306,0.019251732,-0.051424919,-9.706472880
100000515000000,-0.025815243,-0.107046223,-0.061690584,-0.093215794,-0.077806399,-9.848147242
100000520000000,-0.023318957,-0.101594022,-0.059789230,-0.009903485,0.086144068,-9.726781033
100000525000000,-0.066116221,-0.119675709,-0.073967902,0.086441369,-0.035759761,-9.881530214
100000530000000,-0.054639888,-0.090669632,-0.044025154,0.015518916,0.002674755,-9.851272328
100000535000000,-0.015096061,-0.113874033,-0.096576460,-0.028655118,-0.089508924,-9.777923823
100000540000000,0.022065971,-0.158303341,-0.109737604,-0.003465285,0.145861577,-9.715184668
100000545000000,-0.002338345,-0.098793947,-0.100999377,0.071830626,0.081920111,-9.768726833
100000550000000,-0.008285960,-0.139755965,-0.107155340,-0.029329718,-0.026190397,-9.814791199
100000555000000,-0.008524533,-0.148203212,-0.105261776,0.021802755,-0.000399192,-9.821124906
100000560000000,-0.001951893,-0.070656835,-0.090534505,0.010730656,0.065597371,-9.702793323
100000565000000,-0.049058328,-0.121079338,-0.076113399,-0.049781157,0.038039713,-9.840123627
100000570000000,-0.048764165,-0.038670780,-0.068014784,0.026686953,-0.084943284,-9.711696852
100000575000000,0.040371201,-0.125190443,-0.098964657,0.040723383,-0.081058852,-9.786544983
100000580000000,0.014625422,-0.064913647,-0.075859343,-0.095035610,-0.096609604,-9.833273999
100000585000000,-0.014269910,-0.132430946,-0.016089243,0.043802916,0.013854888,-9.815237049
100000590000000,0.002600941,-0.117777255,-0.041712960,0.115838847,-0.030259081,-9.816676858
100000595000000,-0.022252814,-0.092008676,-0.081234628,0.111349497,-0.016331784,-9.667972749
100000600000000,-0.018316999,-0.112004752,-0.066993411,-0.017798177,0.045660624,-9.887245001
100000605000000,0.073795167,-0.045683417,-0.053661603,0.023305707,-0.089158383,-9.820961084
100000610000000,0.001199906,-0.061411505,-0.092988222,-0.022218794,-0.016541650,-9.688160575
100000615000000,-0.017705849,-0.096993705,-0.095481214,0.089207092,0.065998704,-9.755589058
100000620000000,-0.035347259,-0.092356233,-0.077226169,-0.001696102,0.023259211,-9.763526518
100000625000000,-0.022453634,-0.090895783,-0.073281072,-0.021684350,0.041683664,-9.668881454
100000630000000,-0.013305016,-0.104014136,-0.077854388,-0.011922322,0.045068403,-9.748633319
100000635000000,-0.007539707,-0.071269301,-0.128200370,-0.063696717,0.002205610,-9.800608563
100000640000000,0.005386590,-0.108862281,-0.102153523,-0.125669394,0.006297378,-9.726108978
100000645000000,0.004746815,-0.084904135,-0.095598681,-0.067164545,0.010963534,-9.656903393
100000650000000,0.028809577,-0.066703221,-0.105138306,-0.029166034,0.032731054,-9.780867306
100000655000000,-0.021860206,-0.100392244,-0.053367868,0.015519606,0.081802496,-9.893722593
100000660000000,-0.053536040,-0.040465976,-0.073370594,0.034480572,-0.004098241,-9.730188455
100000665000000,0.044425978,-0.089677097,-0.102620136,-0.006065906,-0.019735283,-9.752510494
100000670000000,-0.022795506,-0.105059155,-0.046948316,0.022259833,0.049092058,-9.720747378
100000675000000,0.026528430,-0.104840730,-0.087996678,0.065249463,-0.049051954,-9.776580226
100000680000000,0.012320156,-0.095260164,-0.056638759,-0.016851478,0.016186882,-9.752979041
100000685000000,-0.010261052,-0.078229524,-0.077392337,0.064153510,0.050996106,-9.798076651
100000690000000,-0.014653181,-0.129771424,-0.064247201,0.051667413,-0.031044089,-9.729061617
100000695000000,-0.096375686,-0.079998813,-0.051441214,0.059757462,-0.045873741,-9.795503213
100000700000000,0.012315308,-0.065263566,-0.055043069,0.043316055,0.028754071,-9.824563565
100000705000000,0.000591468,-0.081123098,-0.104770853,-0.036985850,0.027977826,-9.786286932
100000710000000,-0.001917732,-0.087749385,-0.079981780,0.034752429,-0.027572077,-9.748507607
100000715000000,-0.009900817,-0.072810964,-0.087244919,0.013148308,-0.059568744,-9.708608848
100000720000000,-0.015381195,-0.119793333,-0.080467721,0.013047215,0.026275727,-9.699160019
100000725000000,0.015568655,-0.116984606,-0.090024408,-0.024523456,-0.008641518,-9.807717876
100000730000000,0.057628335,-0.067154854,-0.058926202,0.076994313,-0.028636922,-9.725274130
100000735000000,0.001085304,-0.089576622,-0.099152133,0.070469129,-0.000675069,-9.803801649
100000740000000,0.003243792,-0.095462190,-0.116938578,-0.011071259,-0.069944456,-9.635846976
100000745000000,-0.042878898,-0.077357081,-0.055092138,0.062843891,-0.038961073,-9.847520261
100000750000000,-0.020929510,-0.078423302,-0.084010382,-0.123709596,-0.001775475,-9.836019386
100000755000000,0.014723948,-0.092504235,-0.058854473,0.012149029,-0.026656802,-9.720102489
100000760000000,0.061026679,-0.096088867,-0.071838385,-0.055223764,-0.070001404,-9.738010212
100000765000000,0.002250385,-0.104318790,-0.115568823,0.085116961,-0.098774140,-9.803394120
100000770000000,-0.022148245,-0.093348526,-0.108227842,0.020809876,0.079135244,-9.803715947
100000775000000,-0.022398003,-0.090412312,-0.087880436,0.012566490,0.074659998,-9.707569037
100000780000000,-0.011065897,-0.055222674,-0.022322783,0.140261197,0.049062469,-9.717760424
100000785000000,-0.015476819,-0.103540146,0.019113321,0.098612508,-0.079446963,-9.627211180
100000790000000,-0.002291460,-0.108043902,-0.071759692,-0.067561649,0.067706026,-9.688820043
100000795000000,-0.011379009,-0.110534968,-0.091953312,-0.006525400,0.026639009,-9.753028688
100000800000000,0.029001989,-0.067180510,-0.038150967,0.058604408,0.022220568,-9.629249390
100000805000000,0.009513243,-0.114264963,-0.079092101,-0.060628368,-0.055281006,-9.637542066
100000810000000,0.031683927,-0.103854375,-0.046402640,-0.004702714,0.016650849,-9.823703740
100000815000000,-0.021037373,-0.137143867,-0.060958288,-0.052160760,0.143841012,-9.755390380
100000820000000,-0.006035590,-0.081237008,-0.115784922,0.041530172,0.104159221,-9.668579843
100000825000000,0.070122618,-0.068459821,-0.025458494,-0.055475691,-0.041899188,-9.695964702
100000830000000,-0.034906528,-0.076086816,-0.070969181,-0.020097361,-0.047794875,-9.754247423
100000835000000,0.009988931,-0.097334740,-0.091369923,-0.156742440,-0.048172829,-9.820614312
100000840000000,0.002001089,-0.047371865,-0.074472834,-0.089572105,0.036088018,-9.690519950
100000845000000,0.025253286,-0.080938906,-0.130119035,-0.062284761,0.026139288,-9.755450213
100000850000000,-0.021018270,-0.132021191,-0.048908522,0.000905889,-0.027072376,-9.697239284
100000855000000,-0.023342025,-0.135888234,-0.072479596,-0.000309100,-0.002442535,-9.725439522
100000860000000,-0.010676630,-0.069161207,-0.042703260,0.027523980,0.055533127,-9.802040306
100000865000000,-0.009348675,-0.074647614,-0.132157319,-0.053044444,0.008325739,-9.808768746
100000870000000,-0.026426192,-0.114870687,-0.050203664,0.124087433,0.058379242,-9.678957770
100000875000000,-0.020330504,-0.124815014,-0.046891971,-0.084879650,-0.024016733,-9.848650060
100000880000000,-0.040167429,-0.061264687,-0.081365865,-0.022310796,0.033840024,-9.762979592
100000885000000,-0.005311013,-0.091249710,-0.042055695,0.133499653,-0.031247336,-9.622621520
100000890000000,-0.018750637,-0.064778674,-0.089724295,0.011606239,-0.047333168,-9.665319657
100000895000000,-0.036848087,-0.083611179,-0.035913737,0.068583881,0.092076517,-9.701729099
100000900000000,0.037114017,-0.066647592,-0.099692272,-0.045127989,0.112158274,-9.703795916
100000905000000,-0.011921256,-0.077589895,-0.101526088,0.051661133,0.123064136,-9.797580938
100000910000000,-0.024749752,-0.064057645,-0.095629848,-0.030308664,-0.047277631,-9.739265200
100000915000000,-0.054742305,-0.087242600,-0.079728155,0.021953943,0.008803434,-9.816511458
100000920000000,0.007972864,-0.089451690,-0.077643142,-0.012126272,0.068235368,-9.802960630
100000925000000,-0.008582373,-0.095779944,-0.104995351,-0.005342455,-0.003762169,-9.862326321
100000930000000,-0.014411158,-0.076952845,-0.120228533,-0.023783485,-0.128499607,-9.679331916
100000935000000,-0.030574546,-0.104276979,-0.075787675,0.033964007,0.031454048,-9.648452357
100000940000000,0.012089094,-0.067550669,-0.080755746,0.071438540,-0.016007667,-9.701421948
100000945000000,0.013592128,-0.073625156,-0.056978308,0.024699413,0.022695037,-9.630976309
100000950000000,-0.009927749,-0.083975686,-0.067989583,-0.004908540,0.033063645,-9.835287780
100000955000000,0.030383307,-0.058768084,-0.047368297,-0.155430420,-0.012178225,-9.687154465
100000960000000,0.004331835,-0.083127379,-0.044049235,0.085808370,0.018539819,-9.730174915
100000965000000,-0.022391133,-0.081714697,-0.056771371,0.068500902,0.062654635,-9.768751390
100000970000000,-0.000295498,-0.087268833,-0.064755256,-0.008404622,0.081210479,-9.721420931
100000975000000,-0.018760131,-0.084315631,-0.075494114,-0.043570147,0.072382306,-9.596728093
100000980000000,0.030480563,-0.046105823,-0.043008598,0.009559637,0.055851682,-9.770113233
100000985000000,0.027695781,-0.058307282,-0.099237979,0.103573215,-0.108658098,-9.780286025
100000990000000,-0.006495733,-0.056001417,-0.068206605,0.029715606,-0.044178025,-9.794080774
100000995000000,-0.064270347,-0.066648081,-0.006945956,0.047740221,-0.000760925,-9.763191477
100001000000000,0.002604392,-0.063789298,-0.067222259,-0.016598054,-0.023962973,-9.708946100
100001005000000,-0.077827790,-0.060858305,-0.029591219,0.001254423,-0.079402151,-9.785051388
100001010000000,-0.015143303,-0.045360636,-0.010553748,0.009780274,0.057891243,-9.759128491
100001015000000,-0.032103126,-0.045634107,-0.047130640,-0.046271896,0.000618171,-9.780329358
100001020000000,-0.004738964,-0.022601201,-0.063024975,0.028848460,-0.032280577,-9.689960234
100001025000000,0.000008403,-0.077234712,-0.022672505,-0.049930412,0.109708183,-9.669689706
100001030000000,-0.002595607,-0.087756545,-0.090722856,0.126683452,0.108971756,-9.751606983
100001035000000,-0.030898611,-0.059343642,-0.053472178,0.012012656,-0.063015018,-9.618008094
100001040000000,0.007340549,-0.074287390,-0.062609360,-0.021598194,0.078206664,-9.676251461
100001045000000,-0.038176380,-0.076636177,-0.043324088,0.066904513,-0.002801449,-9.762582262
100001050000000,-0.009480658,-0.072165495,-0.079672457,0.059751896,-0.095479254,-9.873421946
100001055000000,-0.006147562,-0.072938597,-0.034453785,-0.017484188,0.046779922,-9.787681609
100001060000000,0.029985109,-0.064234258,-0.056521016,-0.037199494,0.042986346,-9.702047019
100001065000000,-0.003646498,-0.041072367,-0.071624057,0.084345501,0.071160475,-9.823973144
100001070000000,0.047655172,-0.088226476,-0.066780313,0.051934672,0.058225031,-9.808268492
100001075000000,-0.028354791,-0.094361671,-0.023345996,0.111699164,-0.006341997,-9.817429093
100001080000000,-0.018695680,-0.066059931,-0.037480371,0.063042216,-0.003915529,-9.716648019
100001085000000,0.051663682,0.000264295,-0.091530141,-0.064288076,0.048127452,-9.639607433
100001090000000,0.012306472,-0.049829739,-0.088335142,0.068791580,-0.036621363,-9.686631310
100001095000000,0.029281878,-0.056109545,-0.052200889,0.004430161,-0.087135487,-9.828191831
100001100000000,0.007336891,-0.094834883,-0.054658942,-0.022615039,0.105634317,-9.686206174
100001105000000,0.012297061,-0.067109962,-0.026972051,-0.064357303,0.092791891,-9.728736887
100001110000000,-0.003066552,-0.076582425,-0.028180885,0.072892617,0.039139568,-9.657853173
100001115000000,-0.023786071,-0.050477384,-0.080286716,-0.010101309,-0.011903506,-9.730929437
100001120000000,-0.007955738,-0.119074294,-0.100787763,-0.098791466,-0.048809327,-9.760823142
100001125000000,0.005995575,-0.069391168,-0.066533094,-0.032389328,-0.061192419,-9.776951084
100001130000000,-0.010403046,-0.074022575,-0.037908456,0.079582101,-0.046272937,-9.801986633
100001135000000,-0.005452530,-0.057951230,-0.091379011,-0.009514128,-0.002555050,-9.799895327
100001140000000,-0.005173590,-0.052058439,-0.071850880,-0.031456028,-0.060109438,-9.860278689
100001145000000,-0.016002270,-0.072351510,-0.045432842,-0.095906725,0.008924113,-9.842636452
100001150000000,-0.054989949,-0.070713572,-0.069347106,0.084163377,-0.034244860,-9.805564869
100001155000000,-0.054652982,-0.053093794,-0.093627674,-0.046880112,0.089711106,-9.819690139
100001160000000,0.018373107,-0.068202724,-0.083676581,0.096619710,0.024933200,-9.787656860
100001165000000,0.016771456,-0.041471690,-0.059572066,0.201395063,0.039166058,-9.827800695
100001170000000,-0.052605504,-0.044778722,-0.019586599,0.041956180,0.044531959,-9.778958705
100001175000000,0.026131974,-0.061597625,-0.085931450,-0.013837348,0.032964559,-9.735641660
100001180000000,0.054631022,-0.053178527,-0.066195270,-0.010514650,-0.063116650,-9.546232756
100001185000000,-0.010133850,-0.051168982,-0.045456369,0.046326656,-0.042763412,-9.668724410
100001190000000,-0.005589839,-0.034522573,-0.015650088,-0.024945586,-0.084295449,-9.931971279
100001195000000,0.020434899,-0.054671302,-0.123993458,-0.062199864,0.166607644,-9.725944019
100001200000000,0.005436685,-0.004704176,0.001903886,0.052433092,0.007870960,-9.640093501
100001205000000,-0.056937635,-0.036175426,-0.050954621,0.001019738,-0.001190503,-9.737512189
100001210000000,0.006152942,-0.069609627,-0.043505890,0.135305917,0.047945578,-9.648415516
100001215000000,-0.034318599,-0.030462529,-0.101000955,-0.100483185,0.021335313,-9.677799487
100001220000000,-0.039711071,-0.051445926,-0.070124970,-0.025812294,-0.102138628,-9.724427827
100001225000000,-0.006671767,-0.040630521,-0.042052924,0.038154407,0.043184152,-9.694887023
100001230000000,0.028953308,-0.055678545,-0.085597725,-0.089990517,0.034590213,-9.815951858
100001235000000,-0.012006494,-0.060314805,-0.047226760,-0.009926881,0.012622269,-9.740378925
100001240000000,-0.010522159,-0.044036776,-0.106036963,0.048468436,-0.056491282,-9.680999549
100001245000000,-0.011756262,-0.080538606,-0.018366169,-0.029168667,0.022741066,-9.758923513
100001250000000,0.013912144,-0.072859264,-0.083710654,0.007411180,0.016617469,-9.691778930
100001255000000,-0.036831121,-0.048900830,-0.047606819,0.053250441,0.088907965,-9.795477322
100001260000000,0.000386299,-0.037749613,-0.040412141,-0.060751101,-0.035477910,-9.755034109
100001265000000,0.034994368,-0.026379346,-0.068982800,0.022475457,-0.064477661,-9.758166128
100001270000000,0.015231202,-0.031074928,-0.018155622,-0.117637991,0.012366018,-9.697979386
100001275000000,0.007097388,-0.081051928,-0.054492045,0.027793821,-0.015460027,-9.703735549
100001280000000,-0.000653525,-0.084593115,-0.056368459,-0.033611869,-0.073312870,-9.747195297
100001285000000,0.036455181,-0.064847904,-0.107109641,-0.076936522,0.028329889,-9.770993457
100001290000000,-0.008389353,-0.083281479,-0.060605662,0.044050790,-0.040279905,-9.798993356
100001295000000,-0.020364874,-0.063505972,-0.075061200,0.043662917,0.047201962,-9.691738678
100001300000000,-0.068367869,-0.036151666,-0.050512005,0.006778998,0.111375331,-9.669001389
100001305000000,-0.010859413,-0.016573195,-0.028047387,-0.065455720,0.106255185,-9.742579185
100001310000000,-0.027633269,-0.036662847,-0.007821432,0.076877740,-0.005035782,-9.749134516
100001315000000,0.018103029,-0.028560747,-0.051414604,-0.050108962,-0.053460197,-9.698413898
100001320000000,-0.039939635,-0.041002296,-0.060917914,-0.001642662,-0.026277054,-9.854414490
100001325000000,-0.010206799,-0.063178359,-0.007518453,-0.062188696,0.017727653,-9.715129613
100001330000000,0.023037530,-0.017341633,-0.064277484,0.077487154,0.016326643,-9.762133141
100001335000000,-0.006070093,-0.036179888,-0.078314040,0.003988561,0.021707842,-9.782559127
100001340000000,-0.010642131,-0.040878351,-0.058376560,0.054408550,-0.003451327,-9.790318863
100001345000000,0.035039278,-0.050481130,-0.081441255,0.030871788,-0.122962746,-9.709024243
100001350000000,-0.032304711,-0.016889562,-0.080270696,-0.006773218,-0.089818862,-9.714181410
100001355000000,-0.017901005,-0.025625505,0.016001554,0.047567788,0.024006726,-9.865998403
100001360000000,0.023058701,-0.092977209,-0.071482344,-0.012235126,-0.052674017,-9.664569841
100001365000000,0.017272098,-0.039903840,-0.047752283,0.061151507,-0.025747230,-9.603434841
100001370000000,-0.008122702,-0.010119096,-0.042507294,-0.029123179,0.089533819,-9.808310644
100001375000000,-0.000129747,-0.041610230,-0.033370722,0.017392626,-0.045471804,-9.730092648
100001380000000,0.010092256,-0.074901425,-0.002264950,-0.036792951,0.034345012,-9.673603130
100001385000000,0.066288423,-0.015832754,-0.070245973,-0.009527120,0.016122942,-9.703817805
100001390000000,0.010922469,-0.047311199,-0.034999639,-0.079997387,0.041679995,-9.753400554
100001395000000,-0.036232496,-0.014362169,-0.017299516,0.063737184,-0.034331315,-9.734629141
100001400000000,0.025206542,-0.033069142,-0.010582087,0.058288601,-0.068797305,-9.651837223
100001405000000,-0.000050898,-0.030026796,-0.027367562,0.039389024,-0.040085756,-9.747250443
100001410000000,-0.002879456,-0.071568462,-0.031379724,0.008621587,0.020586081,-9.735877160
100001415000000,0.001771118,-0.024355644,-0.070671835,-0.079373905,0.048293537,-9.777077698
100001420000000,-0.006619733,-0.076598882,-0.047086659,-0.158520556,-0.068039659,-9.741731056
100001425000000,0.043527870,-0.059012845,0.012301148,-0.051513027,-0.072504181,-9.842823200
100001430000000,-0.069242741,-0.030494015,-0.068124613,-0.111968364,0.007789325,-9.720450436
100001435000000,-0.009894920,-0.046824695,-0.049695742,0.036778299,-0.003624791,-9.722426743
100001440000000,-0.042581252,-0.048014165,-0.024694415,-0.049524422,0.163890552,-9.580138679
100001445000000,-0.011260427,-0.040779433,-0.071061533,0.014335817,-0.055507301,-9.781112213
100001450000000,0.047988763,-0.023362356,-0.042716353,0.060152592,-0.049082890,-9.805957426
100001455000000,-0.014497920,-0.023313356,-0.029291238,-0.063824793,-0.103419082,-9.693049360
100001460000000,0.023586689,-0.052817734,-0.074688726,0.062840473,-0.100987632,-9.632837729
100001465000000,0.048388264,0.006022270,-0.055673751,0.084837156,-0.074795975,-9.691878837
100001470000000,-0.006622244,-0.053595562,-0.027562560,0.146568220,-0.006309554,-9.712420603
100001475000000,-0.009751236,-0.034675315,-0.031861097,-0.021673835,-0.014992773,-9.780155830
